City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Sorong,ID,2022-01-26 01:32:24,-0.8833,131.25,85.8,72,86,13.67
295,Pauini,BR,2022-01-26 01:32:24,-7.7136,-66.9764,74.26,98,100,1.19
296,Dhidhdhoo,MV,2022-01-26 01:32:25,6.8833,73.1,79.86,59,92,7.92
297,Vardo,NO,2022-01-26 01:32:25,70.3705,31.1107,29.16,75,25,24.49
298,Spring Hill,US,2022-01-26 01:30:07,28.4769,-82.5255,55.27,94,0,6.91
299,Victoria,HK,2022-01-26 01:32:26,22.2855,114.1577,68.25,87,99,15.01
300,Araouane,ML,2022-01-26 01:32:26,18.9048,-3.5265,66.51,16,100,10.07
301,Aberdare,GB,2022-01-26 01:32:26,51.7144,-3.4492,41.88,87,46,2.77
302,Lermontovka,RU,2022-01-26 01:32:27,47.1453,134.3383,7.12,88,98,2.46
303,Lorengau,PG,2022-01-26 01:32:27,-2.0226,147.2712,85.05,71,100,6.91
304,Oksfjord,NO,2022-01-26 01:32:27,70.2396,22.3479,27.52,79,100,11.43
305,Pijijiapan,MX,2022-01-26 01:32:28,15.7011,-93.23,72.77,74,0,3.91
306,Sao Filipe,CV,2022-01-26 01:32:28,14.8961,-24.4956,75.83,60,2,10.8
307,Indore,IN,2022-01-26 01:32:28,22.7179,75.8333,46.58,76,0,5.75
308,Samarai,PG,2022-01-26 01:32:29,-10.6167,150.6667,85.37,69,100,1.48
309,Praia Da Vitoria,PT,2022-01-26 01:32:29,38.7333,-27.0667,59.25,94,40,7.07
310,Dengzhou,CN,2022-01-26 01:32:29,37.8086,120.7508,34.97,60,54,9.48
311,Cozumel,MX,2022-01-26 01:29:49,20.5083,-86.9458,78.78,87,0,4.0
312,Bilibino,RU,2022-01-26 01:28:13,68.0546,166.4372,-38.49,96,53,3.09
313,Fortuna,US,2022-01-26 01:32:30,40.5982,-124.1573,48.42,86,4,1.66
314,Cotui,DO,2022-01-26 01:30:10,19.0527,-70.1494,78.28,85,0,1.19
315,Kavieng,PG,2022-01-26 01:32:30,-2.5744,150.7967,83.93,75,95,8.23
316,Mitsamiouli,KM,2022-01-26 01:32:31,-11.3847,43.2844,80.94,76,100,9.31
317,Sechura,PE,2022-01-26 01:32:31,-5.5569,-80.8222,74.07,71,86,12.57
318,Gonaives,HT,2022-01-26 01:32:31,19.45,-72.6833,74.7,79,55,6.22
319,Lakatoro,VU,2022-01-26 01:32:32,-16.0999,167.4164,86.94,66,73,6.53
320,Constantine,DZ,2022-01-26 01:32:32,36.365,6.6147,38.39,84,0,2.95
321,Qaqortoq,GL,2022-01-26 01:32:32,60.7167,-46.0333,27.1,85,100,9.78
322,Hervey Bay,AU,2022-01-26 01:32:33,-25.2986,152.8535,82.51,68,100,1.61
323,Turtas,RU,2022-01-26 01:32:33,58.9417,69.1325,9.16,97,98,4.16
324,Ngunguru,NZ,2022-01-26 01:33:34,-35.6167,174.5,75.16,72,34,13.89
325,Huntingdon,GB,2022-01-26 01:30:26,52.3305,-0.1865,38.26,88,46,5.01
326,Nichinan,JP,2022-01-26 01:33:34,31.6,131.3667,55.08,55,1,5.53
327,Shingu,JP,2022-01-26 01:33:34,33.7333,135.9833,52.79,46,94,4.45
328,Beaverlodge,CA,2022-01-26 01:30:27,55.2166,-119.4361,38.55,57,0,17.63
329,Tete,MZ,2022-01-26 01:33:35,-16.1564,33.5867,75.29,83,75,3.44
330,Santa Cruz De Tenerife,ES,2022-01-26 01:33:35,28.4682,-16.2546,64.63,81,100,7.0
331,Cine,TR,2022-01-26 01:33:36,37.6117,28.0614,31.1,91,46,3.33
332,Nur,PL,2022-01-26 01:33:36,52.6683,22.3221,35.78,99,100,6.49
333,Marsh Harbour,BS,2022-01-26 01:33:36,26.5412,-77.0636,69.85,66,99,4.25
334,Shitanjing,CN,2022-01-26 01:33:37,39.2342,106.3439,21.94,47,44,2.57
335,Malanje,AO,2022-01-26 01:33:37,-9.5402,16.341,64.18,100,100,3.38
336,Zhigalovo,RU,2022-01-26 01:33:37,54.8097,105.1578,-17.46,100,98,0.83
337,Rio Grande,BR,2022-01-26 01:33:38,-32.035,-52.0986,78.94,89,67,10.04
338,Katete,UG,2022-01-26 01:33:38,-0.7818,29.7544,62.65,73,99,3.31
339,Los Llanos De Aridane,ES,2022-01-26 01:33:38,28.6585,-17.9182,58.75,58,20,1.99
340,Tianpeng,CN,2022-01-26 01:33:39,30.9866,103.9393,43.27,79,100,5.41
341,Klamath Falls,US,2022-01-26 01:33:39,42.2249,-121.7817,42.71,36,0,3.44
342,Mehamn,NO,2022-01-26 01:33:39,71.0357,27.8492,30.67,65,100,24.7
343,Saurimo,AO,2022-01-26 01:33:40,-9.6608,20.3916,62.73,98,100,3.53
344,Port Augusta,AU,2022-01-26 01:33:40,-32.5,137.7667,92.71,28,1,12.24
345,Nampula,MZ,2022-01-26 01:33:40,-15.1165,39.2666,73.35,94,75,10.36
346,Shalakusha,RU,2022-01-26 01:33:41,62.2247,40.2539,-0.63,100,100,1.72
347,Fort Nelson,CA,2022-01-26 01:30:43,58.8053,-122.7002,40.59,56,75,16.11
348,Ambulu,ID,2022-01-26 01:33:41,-8.345,113.6058,84.45,71,68,1.9
349,Huangmei,CN,2022-01-26 01:33:42,30.1924,116.025,42.37,94,100,7.4
350,Oistins,BB,2022-01-26 01:33:42,13.0667,-59.5333,73.49,83,20,6.91
351,Codrington,AU,2022-01-26 01:33:43,-38.2667,141.9667,94.03,28,74,4.85
352,Corinto,GR,2022-01-26 01:33:43,37.9407,22.9573,37.89,72,4,3.89
353,Yulara,AU,2022-01-26 01:33:43,-25.2406,130.9889,91.24,46,100,11.5
354,Kitgum,UG,2022-01-26 01:33:44,3.2783,32.8867,72.45,39,3,3.74
355,Kovdor,RU,2022-01-26 01:34:05,67.5662,30.4758,7.59,97,54,5.08
356,Kupino,RU,2022-01-26 01:34:05,54.3663,77.2981,11.93,97,100,2.89
357,Blagoyevo,RU,2022-01-26 01:34:06,63.3667,47.9167,18.03,96,100,5.1
358,Achalpur,IN,2022-01-26 01:34:06,21.2572,77.5086,53.92,46,0,5.41
359,Tazovskiy,RU,2022-01-26 01:34:06,67.4667,78.7,0.07,94,100,18.77
360,Mount Gambier,AU,2022-01-26 01:34:07,-37.8333,140.7667,93.11,26,75,17.27
361,Maroantsetra,MG,2022-01-26 01:34:07,-15.4333,49.7333,74.23,89,100,2.42
362,Brunsbuttel,DE,2022-01-26 01:34:07,53.9,9.15,42.15,96,83,5.01
363,Troitsko-Pechorsk,RU,2022-01-26 01:34:08,62.7084,56.1964,11.75,93,100,8.63
364,Road Town,VG,2022-01-26 01:34:08,18.4167,-64.6167,77.04,73,20,6.91
365,Riyadh,SA,2022-01-26 01:30:16,24.6877,46.7219,57.34,41,0,10.0
366,Kaeo,NZ,2022-01-26 01:34:08,-35.1,173.7833,75.33,96,3,10.63
367,Srednekolymsk,RU,2022-01-26 01:34:09,67.45,153.6833,-33.77,100,97,5.75
368,Kollam,IN,2022-01-26 01:34:09,8.8833,76.6,78.67,85,72,7.7
369,Eyl,SO,2022-01-26 01:34:09,7.9803,49.8164,69.6,72,24,12.57
370,Upata,VE,2022-01-26 01:35:10,8.0086,-62.3989,72.19,83,97,6.85
371,Linhares,BR,2022-01-26 01:35:10,-19.3911,-40.0722,71.1,97,91,3.4
372,Pemangkat,ID,2022-01-26 01:35:11,1.1667,108.9667,81.19,77,24,8.34
373,Kiama,AU,2022-01-26 01:35:11,-34.6833,150.8667,80.08,70,100,8.9
374,Misratah,LY,2022-01-26 01:35:11,32.3754,15.0925,52.25,51,100,10.04
375,Skelleftea,SE,2022-01-26 01:35:12,64.7507,20.9528,21.56,86,100,5.75
376,Bosaso,SO,2022-01-26 01:35:12,11.2842,49.1816,69.64,73,4,5.21
377,Saint-Pierre,RE,2022-01-26 01:35:12,-21.3393,55.4781,73.08,73,75,6.91
378,Chapais,CA,2022-01-26 01:35:13,49.7834,-74.8492,-18.62,99,98,5.21
379,Quchan,IR,2022-01-26 01:35:13,37.106,58.5095,30.2,33,76,1.61
380,Platnirovskaya,RU,2022-01-26 01:35:13,45.3953,39.3842,25.79,93,96,2.59
381,Council Bluffs,US,2022-01-26 01:35:14,41.2619,-95.8608,16.52,51,0,5.75
382,Bogdanovich,RU,2022-01-26 01:35:14,56.7803,62.0494,3.43,89,16,7.92
383,Pipri,IN,2022-01-26 01:35:14,19.8,75.5333,50.58,76,4,0.0
384,Olafsvik,IS,2022-01-26 01:35:15,64.8945,-23.7142,33.24,72,84,7.94
385,Sakaiminato,JP,2022-01-26 01:35:16,35.55,133.2333,46.33,93,75,6.91
386,Harrisonville,US,2022-01-26 01:31:08,38.6533,-94.3488,20.98,47,0,9.22
387,Tamandare,BR,2022-01-26 01:35:16,-8.7597,-35.1047,79.34,78,29,8.34
388,Husavik,IS,2022-01-26 01:35:16,66.0449,-17.3389,31.91,90,99,18.28
389,Sola,VU,2022-01-26 01:35:17,-13.8833,167.55,81.7,80,98,15.82
390,Romny,UA,2022-01-26 01:35:17,50.751,33.4747,16.27,96,100,5.28
391,Kathmandu,NP,2022-01-26 01:35:17,27.7167,85.3167,44.82,93,40,2.3
392,Plettenberg Bay,ZA,2022-01-26 01:35:18,-34.0527,23.3716,67.03,95,98,4.25
393,Bettiah,IN,2022-01-26 01:35:18,26.8,84.5,54.18,78,0,4.45
394,Katsuura,JP,2022-01-26 01:35:18,35.1333,140.3,47.19,91,100,15.08
395,Lakes Entrance,AU,2022-01-26 01:35:19,-37.8811,147.981,74.7,67,1,12.08
396,Xiaoshi,CN,2022-01-26 01:35:19,41.2971,124.1209,10.42,64,8,4.0
397,Raudeberg,NO,2022-01-26 01:35:20,61.9875,5.1352,43.2,95,99,11.99
398,Leningradskiy,RU,2022-01-26 01:35:20,69.3833,178.4167,-27.67,86,26,4.07
399,Santa Fe,AR,2022-01-26 01:35:20,-31.6333,-60.7,78.03,91,100,5.01
400,Nanakuli,US,2022-01-26 01:35:21,21.3906,-158.1547,80.55,53,20,6.91
401,Barcarena,BR,2022-01-26 01:35:21,-1.5058,-48.6258,75.25,86,99,9.35
402,Tieli,CN,2022-01-26 01:35:21,46.95,128.05,8.64,91,100,2.91
403,Soure,BR,2022-01-26 01:35:22,-0.7167,-48.5233,77.94,85,97,9.64
404,Necochea,AR,2022-01-26 01:35:22,-38.5473,-58.7368,75.04,84,73,0.92
405,Santa Lucia,ES,2022-01-26 01:35:22,27.9117,-15.5407,54.72,63,40,13.8
406,Dongsheng,CN,2022-01-26 01:35:23,39.8161,109.9776,17.24,55,100,4.27
407,Tahoua,NE,2022-01-26 01:35:23,14.8888,5.2692,58.48,17,1,13.87
408,Port Lincoln,AU,2022-01-26 01:35:23,-34.7333,135.8667,74.68,76,80,6.91
409,Lasa,IT,2022-01-26 01:35:24,46.6166,10.7002,44.06,65,0,6.2
410,Kruisfontein,ZA,2022-01-26 01:35:24,-34.0033,24.7314,66.88,93,100,7.92
411,Ruwi,OM,2022-01-26 01:35:24,23.5996,58.5507,60.49,66,0,5.06
412,Sysert,RU,2022-01-26 01:35:25,56.4953,60.8192,5.09,96,6,4.09
413,Villazon,BO,2022-01-26 01:35:25,-22.0866,-65.5942,51.31,79,100,2.53
414,Kapit,MY,2022-01-26 01:35:25,2.0167,112.9333,81.57,76,100,0.4
415,Northam,GB,2022-01-26 01:35:26,51.0333,-4.2167,43.56,88,100,1.5
416,Maralal,KE,2022-01-26 01:35:26,1.0968,36.698,57.56,54,6,6.35
417,Skibbereen,IE,2022-01-26 01:35:26,51.55,-9.2667,42.6,86,30,2.39
418,Lavrentiya,RU,2022-01-26 01:36:27,65.5833,-171.0,-20.92,87,11,5.46
419,Quatre Cocos,MU,2022-01-26 01:36:27,-20.2078,57.7625,75.31,71,17,15.1
420,Norden,DE,2022-01-26 01:36:28,53.6,7.2,37.99,97,100,12.97
421,Parksville,CA,2022-01-26 01:36:28,49.3163,-124.3195,37.72,99,100,8.05
422,Ryotsu,JP,2022-01-26 01:36:28,38.0833,138.4333,39.16,79,99,6.71
423,Newcastle,AU,2022-01-26 01:35:27,-32.9272,151.7765,79.79,63,100,13.8
424,Hargeysa,SO,2022-01-26 01:36:29,9.56,44.065,52.61,90,1,11.03
425,Baker City,US,2022-01-26 01:36:29,44.7749,-117.8344,25.32,91,100,0.0
426,Port Hedland,AU,2022-01-26 01:36:29,-20.3167,118.5667,89.65,66,40,9.22
427,Villa Carlos Paz,AR,2022-01-26 01:36:30,-31.4241,-64.4978,75.25,43,65,1.01
428,Auki,SB,2022-01-26 01:36:30,-8.7676,160.7034,81.07,85,100,6.46
429,Lumphat,KH,2022-01-26 01:36:30,13.4878,106.9816,81.64,57,74,6.49
430,Verkhoyansk,RU,2022-01-26 01:36:31,67.5447,133.385,-16.94,100,100,1.95
431,Bitung,ID,2022-01-26 01:36:31,1.4451,125.1824,90.45,70,31,4.47
432,Dakar,SN,2022-01-26 01:36:31,14.6937,-17.4441,77.88,59,79,14.94
433,Oranjemund,NA,2022-01-26 01:36:32,-28.55,16.4333,63.63,92,31,13.24
434,Qasigiannguit,GL,2022-01-26 01:36:32,68.8193,-51.1922,14.25,72,100,9.35
435,College,US,2022-01-26 01:36:33,64.8569,-147.8028,19.35,68,40,10.36
436,Micheweni,TZ,2022-01-26 01:36:33,-4.9667,39.8333,79.27,73,30,13.0
437,Pacific Grove,US,2022-01-26 01:36:33,36.6177,-121.9166,59.7,85,0,1.99
438,Sangar,RU,2022-01-26 01:36:34,63.9242,127.4739,-23.37,97,100,2.33
439,Alanya,TR,2022-01-26 01:36:34,36.5438,31.9998,42.93,79,100,7.18
440,Salekhard,RU,2022-01-26 01:36:34,66.53,66.6019,7.16,98,100,5.21
441,Taiyuan,CN,2022-01-26 01:36:34,37.8694,112.5603,26.46,68,100,2.24
442,Banjar,ID,2022-01-26 01:36:35,-8.19,114.9675,87.66,73,74,4.54
443,Mutis,CO,2022-01-26 01:36:35,6.2262,-77.4044,78.01,86,100,0.87
444,Jacareacanga,BR,2022-01-26 01:36:36,-6.2222,-57.7528,74.14,98,100,2.15
445,Mahanoro,MG,2022-01-26 01:36:36,-19.9,48.8,73.0,83,100,4.76
446,Tyup,KG,2022-01-26 01:36:36,42.7276,78.3648,14.04,85,100,4.05
447,Yatou,CN,2022-01-26 01:36:37,37.15,122.3833,37.22,50,12,11.27
448,Prachuap Khiri Khan,TH,2022-01-26 01:36:37,12.2167,99.75,79.68,51,39,1.12
449,Dovers,VC,2022-01-26 01:36:37,12.8833,-61.1833,78.31,75,10,21.27
450,Ulefoss,NO,2022-01-26 01:36:38,59.2838,9.2646,43.12,85,97,7.43
451,Berlevag,NO,2022-01-26 01:36:38,70.8578,29.0864,31.24,66,100,26.96
452,Bolkhov,RU,2022-01-26 01:36:38,53.4433,36.0044,15.94,96,100,5.86
453,Cabo San Lucas,MX,2022-01-26 01:35:11,22.8909,-109.9124,69.51,53,40,3.0
454,Umm Lajj,SA,2022-01-26 01:36:39,25.0213,37.2685,61.27,62,0,12.82
455,Linjiang,CN,2022-01-26 01:36:39,41.8069,126.9078,19.8,79,82,2.51
456,Huarmey,PE,2022-01-26 01:36:40,-10.0681,-78.1522,71.51,82,59,7.27
457,Puerto Madryn,AR,2022-01-26 01:36:40,-42.7692,-65.0385,62.82,61,0,20.45
458,Sambava,MG,2022-01-26 01:36:40,-14.2667,50.1667,75.13,86,99,9.08
459,Dimitrovgrad,RU,2022-01-26 01:33:53,54.2139,49.6184,5.05,97,100,4.56
460,Chegutu,ZW,2022-01-26 01:36:41,-18.1302,30.1407,64.49,95,100,10.56
461,Kholodnyy,RU,2022-01-26 01:36:41,62.7167,147.95,-14.75,95,100,1.99
462,Moron,AR,2022-01-26 01:36:42,-34.6534,-58.6198,80.35,88,99,5.3
463,Bagdarin,RU,2022-01-26 01:36:42,54.4333,113.6,-6.07,88,69,2.33
464,Maloy,NO,2022-01-26 01:37:42,61.9353,5.1136,44.06,95,98,11.99
465,Powell River,CA,2022-01-26 01:37:43,49.8496,-124.5361,38.08,100,100,2.3
466,Pisco,PE,2022-01-26 01:37:43,-13.7,-76.2167,68.05,83,0,18.41
467,Torbay,CA,2022-01-26 01:35:27,47.6666,-52.7314,27.57,89,75,5.75
468,Sao Miguel Do Araguaia,BR,2022-01-26 01:37:43,-13.275,-50.1628,72.63,89,24,1.83
469,Mugan,CN,2022-01-26 01:37:44,35.9404,101.3842,24.8,60,93,1.79
470,Batagay,RU,2022-01-26 01:37:44,67.6333,134.6333,-20.88,99,99,3.85
471,Ancud,CL,2022-01-26 01:37:44,-41.8697,-73.8203,57.42,84,0,1.86
472,General Pico,AR,2022-01-26 01:37:45,-35.6566,-63.7568,78.13,79,83,4.25
473,Dombarovskiy,RU,2022-01-26 01:37:45,50.7587,59.5386,-2.24,99,30,7.05
474,Caravelas,BR,2022-01-26 01:37:45,-17.7125,-39.2481,76.78,84,100,7.99
475,Rawson,AR,2022-01-26 01:37:46,-43.3002,-65.1023,62.17,62,1,16.37
476,Sheridan,US,2022-01-26 01:37:46,44.8333,-106.9173,26.78,73,0,1.01
477,Owando,CG,2022-01-26 01:37:46,-0.4819,15.8999,72.25,86,71,3.24
478,Hanna,CA,2022-01-26 01:37:47,51.6334,-111.9018,33.82,75,100,8.72
479,Jibuti,DJ,2022-01-26 01:37:47,11.5,42.5,67.42,76,8,9.6
480,Bodden Town,KY,2022-01-26 01:37:48,19.2833,-81.25,78.8,85,20,0.0
481,Doctor Juan Manuel Frutos,PY,2022-01-26 01:37:48,-25.3667,-55.8,76.89,78,90,4.79
482,Nsanje,MW,2022-01-26 01:37:48,-16.92,35.262,72.18,96,100,1.68
483,Kikwit,CD,2022-01-26 01:37:49,-5.041,18.8162,70.38,97,100,2.55
484,Herat,AF,2022-01-26 01:37:49,34.5,62.0,34.65,40,0,2.62
485,Salinas,US,2022-01-26 01:37:49,36.6777,-121.6555,60.12,78,0,8.05
486,Yiyang,CN,2022-01-26 01:33:42,28.5892,112.3283,35.76,98,100,6.87
487,Kuito,AO,2022-01-26 01:37:50,-12.3833,16.9333,58.62,88,100,1.12
488,Honningsvag,NO,2022-01-26 01:37:50,70.9821,25.9704,32.22,61,100,28.16
489,Tambacounda,SN,2022-01-26 01:37:50,13.7539,-13.7586,77.05,20,0,4.61
490,Arinos,BR,2022-01-26 01:37:51,-15.9169,-46.1056,70.88,84,12,2.35
491,Muravlenko,RU,2022-01-26 01:37:51,63.7898,74.523,-2.85,100,96,12.95
492,Hofn,IS,2022-01-26 01:37:52,64.2539,-15.2082,33.26,55,15,15.79
493,Flin Flon,CA,2022-01-26 01:37:52,54.7682,-101.865,6.55,76,100,15.19
494,Sorland,NO,2022-01-26 01:37:52,67.667,12.6934,37.15,97,100,28.99
495,Coquimbo,CL,2022-01-26 01:33:16,-29.9533,-71.3436,60.53,82,0,5.75
496,Plasencia,ES,2022-01-26 01:37:53,40.0312,-6.0885,39.11,78,1,5.44
497,Iskateley,RU,2022-01-26 01:37:53,67.6803,53.1512,14.49,96,84,10.96
498,Republic,US,2022-01-26 01:37:53,37.12,-93.4802,27.59,37,0,1.01
499,Mbala,ZM,2022-01-26 01:37:54,-8.8402,31.3659,60.58,92,100,3.02
500,Kismayo,SO,2022-01-26 01:37:54,-0.3582,42.5454,77.23,78,52,19.24
501,Quzhou,CN,2022-01-26 01:37:54,28.9594,118.8686,45.09,96,100,7.16
502,Colares,PT,2022-01-26 01:37:55,38.7992,-9.4469,52.9,60,0,7.0
503,Penzance,GB,2022-01-26 01:37:55,50.1186,-5.5371,36.28,77,46,7.07
504,Padilla,CO,2022-01-26 01:37:56,3.2204,-76.3139,71.17,93,100,1.5
505,Hambantota,LK,2022-01-26 01:37:56,6.1241,81.1185,64.74,100,20,0.0
506,Mahon,ES,2022-01-26 01:37:57,39.8885,4.2658,41.56,93,0,2.3
507,Sistranda,NO,2022-01-26 01:37:57,63.7256,8.834,40.89,90,100,29.35
508,Nola,IT,2022-01-26 01:37:57,40.922,14.5329,43.93,57,1,2.42
509,Petropavlovsk-Kamchatskiy,RU,2022-01-26 01:38:58,53.0452,158.6483,7.39,61,0,8.95
510,Bintulu,MY,2022-01-26 01:38:58,3.1667,113.0333,81.01,83,20,1.01
511,Svetlaya,RU,2022-01-26 01:38:59,46.5389,138.3297,21.09,66,100,3.24
512,Micula,RO,2022-01-26 01:38:59,47.9,22.95,24.76,96,98,2.55
513,Maxixe,MZ,2022-01-26 01:38:59,-23.8597,35.3472,77.79,90,92,10.0
514,Yar-Sale,RU,2022-01-26 01:39:00,66.8333,70.8333,12.25,94,100,17.56
515,Marfino,RU,2022-01-26 01:39:00,55.7028,37.3822,17.17,92,75,2.24
516,Glendive,US,2022-01-26 01:39:00,47.1053,-104.7125,12.52,83,0,14.97
517,Phibun Mangsahan,TH,2022-01-26 01:39:01,15.2447,105.2291,81.1,51,16,7.23
518,Tiksi,RU,2022-01-26 01:39:01,71.6872,128.8694,-4.32,95,100,11.72
519,Veraval,IN,2022-01-26 01:39:01,20.9,70.3667,59.65,47,2,12.3
520,Zhob,PK,2022-01-26 01:39:02,31.3411,69.4481,34.05,51,0,3.38
521,Potiskum,NG,2022-01-26 01:39:02,11.7091,11.0694,58.57,23,47,9.82
522,Rameswaram,IN,2022-01-26 01:39:03,9.2833,79.3,77.61,76,79,8.75
523,Kanadey,RU,2022-01-26 01:39:03,53.1679,47.5264,5.16,98,99,2.86
524,Riohacha,CO,2022-01-26 01:39:04,11.5444,-72.9072,76.37,77,98,11.12
525,Taupo,NZ,2022-01-26 01:34:45,-38.6833,176.0833,77.25,70,82,9.24
526,La Asuncion,VE,2022-01-26 01:39:04,11.0333,-63.8628,76.05,81,8,13.4
527,Buala,SB,2022-01-26 01:39:05,-8.145,159.5921,82.72,76,95,5.97
528,Manoel Urbano,BR,2022-01-26 01:39:05,-8.8389,-69.2597,72.3,99,99,1.25
529,San Jose,US,2022-01-26 01:36:43,37.3394,-121.895,59.25,70,0,8.05
530,Xichang,CN,2022-01-26 01:39:06,27.8964,102.2634,49.08,81,89,4.45
531,Walvis Bay,NA,2022-01-26 01:39:06,-22.9575,14.5053,67.08,82,7,8.05
532,Carroll,US,2022-01-26 01:39:07,39.5501,-77.0164,32.56,56,0,3.0
533,Saint-Francois,FR,2022-01-26 01:39:07,46.4154,3.9054,25.68,100,100,1.14
534,Thunder Bay,CA,2022-01-26 01:38:30,48.4001,-89.3168,-11.29,70,0,6.91
535,North Adams,US,2022-01-26 01:39:07,42.7009,-73.1087,23.92,51,30,1.99
536,Vilyuysk,RU,2022-01-26 01:39:08,63.7553,121.6247,-14.24,97,80,6.64
537,Erzin,TR,2022-01-26 01:39:08,36.9559,36.2,37.92,89,100,4.88
538,Shache,CN,2022-01-26 01:39:08,38.4167,77.2406,29.71,55,73,0.02
539,Sayyan,YE,2022-01-26 01:39:09,15.1718,44.3244,45.46,33,16,3.6
540,Chacaltianguis,MX,2022-01-26 01:39:09,18.3333,-95.8333,70.34,91,69,8.43
541,Tigil,RU,2022-01-26 01:39:09,57.8,158.6667,-2.99,92,100,2.71
542,La Rioja,ES,2022-01-26 01:39:10,42.25,-2.5,33.12,69,0,4.99
543,Padang,ID,2022-01-26 01:39:10,-0.9492,100.3543,78.53,82,100,3.87
544,Kirakira,SB,2022-01-26 01:39:11,-10.4544,161.9205,85.64,73,63,12.28
545,Yenagoa,NG,2022-01-26 01:39:11,4.9247,6.2642,75.65,94,81,3.13
546,Zdolbuniv,UA,2022-01-26 01:39:11,50.5206,26.2425,34.92,98,100,12.19
547,Trabzon,TR,2022-01-26 01:39:12,40.9167,39.8333,35.69,65,75,4.61
548,Comodoro Rivadavia,AR,2022-01-26 01:39:12,-45.8667,-67.5,57.06,77,0,6.91
549,Erding,DE,2022-01-26 01:39:12,48.306,11.9069,30.99,100,100,1.14
550,Niquero,CU,2022-01-26 01:39:13,20.0431,-77.5828,74.62,85,0,5.14
551,Taltal,CL,2022-01-26 01:39:13,-25.4,-70.4833,66.79,76,0,3.6
552,Xai-Xai,MZ,2022-01-26 01:39:13,-25.0519,33.6442,77.49,90,100,11.97
553,Uwajima,JP,2022-01-26 01:40:13,33.2238,132.56,51.76,78,87,13.62
554,Svetlogorsk,BY,2022-01-26 01:40:14,52.6333,29.7333,27.59,95,90,9.19
555,Katherine,AU,2022-01-26 01:40:14,-14.4667,132.2667,82.72,74,40,11.5
556,Betioky,MG,2022-01-26 01:40:15,-23.7167,44.3833,70.43,67,0,4.5
557,Saravan,AM,2022-01-26 01:40:15,39.7196,45.6483,18.25,82,7,6.22
558,Mezen,RU,2022-01-26 01:40:15,65.8522,44.24,7.65,98,30,5.75
559,Komsomolskiy,UZ,2022-01-26 01:40:16,40.4272,71.7189,29.62,80,75,6.91
560,Constitucion,CL,2022-01-26 01:40:16,-35.3333,-72.4167,56.46,93,2,8.01
561,Touros,BR,2022-01-26 01:40:16,-5.1989,-35.4608,81.5,76,100,13.51
562,Margate,GB,2022-01-26 01:35:55,51.3813,1.3862,36.97,83,100,3.0
